     707.00000       0.00000      55.00004
     725.58600       0.00000      55.02404
     744.17200       0.00000      55.06130
     762.75800       0.00000      55.11057
     781.34400       0.00000      55.16994
     799.93000       0.00000      55.23815
     818.51600       0.00000      55.31312
     837.10200       0.00000      55.38984
     855.68800       0.00000      55.45855
     874.27400       0.00000      55.50395
     892.86000       0.00000      55.50779
     911.44600       0.00000      55.45277
     930.03200       0.00000      55.32544
     948.61800       0.00000      55.11764
     967.20400       0.00000      54.82659
     985.79000       0.00000      54.45491
    1004.37600       0.00000      54.01074
    1022.96200       0.00000      53.50719
    1041.54800       0.00000      52.96127
    1060.13400       0.00000      52.39108
    1078.72000       0.00000      51.81218
    1097.30600       0.00000      51.23526
    1115.89200       0.00000      50.66655
    1134.47800       0.00000      50.10942
    1153.06400       0.00000      49.56570
    1171.65000       0.00000      49.03643
    1190.23600       0.00000      48.52231
    1208.82200       0.00000      48.02375
    1227.40800       0.00000      47.54110
    1245.99400       0.00000      47.07459
    1264.58000       0.00000      46.62448
    1283.16600       0.00000      46.19095
    1301.75200       0.00000      45.77423
    1320.33800       0.00000      45.37453
    1338.92400       0.00000      44.99208
    1357.51000       0.00000      44.62702
    1376.09600       0.00000      44.27957
    1394.68200       0.00000      43.94984
    1413.26800       0.00000      43.63806
    1431.85400       0.00000      43.34431
    1450.44000       0.00000      43.06879
    1469.02600       0.00000      42.81163
    1487.61200       0.00000      42.57305
    1506.19800       0.00000      42.35310
    1524.78400       0.00000      42.15195
    1543.37000       0.00000      41.96964
    1561.95600       0.00000      41.80632
    1580.54200       0.00000      41.66202
    1599.12800       0.00000      41.53684
    1617.71400       0.00000      41.43082
    1636.30000       0.00000      41.34402
    1654.88600       0.00000      41.27647
    1673.47200       0.00000      41.22821
    1692.05800       0.00000      41.19925
    1710.64400       0.00000      41.18960
    1729.23000       0.00000      41.19932
    1747.81600       0.00000      41.22846
    1766.40200       0.00000      41.27701
    1784.98800       0.00000      41.34491
    1803.57400       0.00000      41.43211
    1822.16000       0.00000      41.53851
    1840.74600       0.00000      41.66402
    1859.33200       0.00000      41.80846
    1877.91800       0.00000      41.97167
    1896.50400       0.00000      42.15328
    1915.09000       0.00000      42.35287
    1933.67600       0.00000      42.56959
    1952.26200       0.00000      42.80201
    1970.84800       0.00000      43.04749
    1989.43400       0.00000      43.30165
    2008.02000       0.00000      43.55731
    2026.60600       0.00000      43.80457
    2045.19200       0.00000      44.03211
    2063.77800       0.00000      44.22899
    2082.36400       0.00000      44.38688
    2100.95000       0.00000      44.50009
    2119.53600       0.00000      44.56709
    2138.12200       0.00000      44.58946
    2156.70800       0.00000      44.57265
    2175.29400       0.00000      44.52527
    2193.88000       0.00000      44.45809
    2212.46600       0.00000      44.38255
    2231.05200       0.00000      44.30844
    2249.63800       0.00000      44.24267
    2268.22400       0.00000      44.18950
    2286.81000       0.00000      44.15124
    2305.39600       0.00000      44.12915
    2323.98200       0.00000      44.12395
    2342.56800       0.00000      44.13593
    2361.15400       0.00000      44.16542
    2379.74000       0.00000      44.21241
    2398.32600       0.00000      44.27705
    2416.91200       0.00000      44.35931
    2435.49800       0.00000      44.45920
    2454.08400       0.00000      44.57672
    2472.67000       0.00000      44.71178
    2491.25600       0.00000      44.86442
    2509.84200       0.00000      45.03445
    2528.42800       0.00000      45.22192
    2547.01400       0.00000      45.42662
    2565.60000       0.00000      45.64852
    2584.18600       0.00000      45.88747
    2602.77200       0.00000      46.14328
    2621.35800       0.00000      46.41573
    2639.94400       0.00000      46.70448
    2658.53000       0.00000      47.00940
    2677.11600       0.00000      47.33007
    2695.70200       0.00000      47.66606
    2714.28800       0.00000      48.01654
    2732.87400       0.00000      48.38015
    2751.46000       0.00000      48.75440
    2770.04600       0.00000      49.13453
