-1.1494         2.0E-4
-1.1495		4.37369E-4
-1.144		4.37369E-4
-1.1385		4.37369E-4
-1.133		4.37369E-4
-1.1275		4.59237E-4
-1.122		4.59237E-4
-1.1165		4.59237E-4
-1.111		4.81106E-4
-1.1055		4.81106E-4
-1.1		4.81106E-4
-1.0945		5.02974E-4
-1.089		5.02974E-4
-1.0835		5.02974E-4
-1.078		5.24843E-4
-1.0725		5.24843E-4
-1.067		5.24843E-4
-1.0615		5.46711E-4
-1.056		5.46711E-4
-1.0505		5.68579E-4
-1.045		5.68579E-4
-1.0395		5.68579E-4
-1.034		5.90448E-4
-1.0285		5.90448E-4
-1.023		6.12316E-4
-1.0175		6.12316E-4
-1.012		6.34185E-4
-1.0065		6.34185E-4
-1.001		6.56053E-4
-0.9955		6.56053E-4
-0.99		6.77922E-4
-0.9845		6.77922E-4
-0.979		6.9979E-4
-0.9735		6.9979E-4
-0.968		7.21659E-4
-0.9625		7.21659E-4
-0.957		7.43527E-4
-0.9515		7.65395E-4
-0.946		7.65395E-4
-0.9405		7.87264E-4
-0.935		8.09132E-4
-0.9295		8.09132E-4
-0.924		8.31001E-4
-0.9185		8.52869E-4
-0.913		8.52869E-4
-0.9075		8.74738E-4
-0.902		8.96606E-4
-0.8965		9.18474E-4
-0.891		9.40343E-4
-0.8855		9.62211E-4
-0.88		9.8408E-4
-0.8745		9.8408E-4
-0.869		0.001005948
-0.8635		0.001027817
-0.858		0.001049685
-0.8525		0.001093422
-0.847		0.00111529
-0.8415		0.001137159
-0.836		0.001159027
-0.8305		0.001180896
-0.825		0.001202764
-0.8195		0.001246501
-0.814		0.001268369
-0.8085		0.001290238
-0.803		0.001333975
-0.7975		0.001355843
-0.792		0.00139958
-0.7865		0.001421449
-0.781		0.001465185
-0.7755		0.001508922
-0.77		0.001530791
-0.7645		0.001574528
-0.759		0.001618265
-0.7535		0.001662001
-0.748		0.001705738
-0.7425		0.001749475
-0.737		0.001793212
-0.7315		0.001836949
-0.726		0.001902554
-0.7205		0.001946291
-0.715		0.001990028
-0.7095		0.002055633
-0.704		0.002121239
-0.6985		0.002164976
-0.693		0.002230581
-0.6875		0.002296186
-0.682		0.002361791
-0.6765		0.002427397
-0.671		0.002493002
-0.6655		0.002558607
-0.66		0.002646081
-0.6545		0.002711686
-0.649		0.00279916
-0.6435		0.002864766
-0.638		0.002952239
-0.6325		0.003039713
-0.627		0.003127187
-0.6215		0.003236529
-0.616		0.003324003
-0.6105		0.003433345
-0.605		0.003520819
-0.5995		0.003630161
-0.594		0.003739503
-0.5885		0.003870714
-0.583		0.003980056
-0.5775		0.004111267
-0.572		0.004242477
-0.5665		0.004373688
-0.561		0.004504899
-0.5555		0.004657978
-0.55		0.004811057
-0.5445		0.004964136
-0.539		0.005139083
-0.5335		0.005314031
-0.528		0.005488978
-0.5225		0.005685794
-0.517		0.00588261
-0.5115		0.006079426
-0.506		0.006298111
-0.5005		0.006538663
-0.495		0.006779216
-0.4895		0.007019769
-0.484		0.00728219
-0.4785		0.00756648
-0.473		0.00785077
-0.4675		0.008156928
-0.462		0.008484955
-0.4565		0.00883485
-0.451		0.009184745
-0.4455		0.009556508
-0.44		0.009972008
-0.4345		0.010387509
-0.429		0.010846746
-0.4235		0.011305983
-0.418		0.011808957
-0.4125		0.012355668
-0.407		0.012924248
-0.4015		0.013514696
-0.396		0.014170749
-0.3905		0.01484867
-0.385		0.015570329
-0.3795		0.016357593
-0.374		0.017188593
-0.3685		0.018063331
-0.363		0.019003674
-0.3575		0.020031491
-0.352		0.021124913
-0.3465		0.02228394
-0.341		0.023530441
-0.3355		0.024886284
-0.33		0.02635147
-0.3245		0.027904129
-0.319		0.029587999
-0.3135		0.031424948
-0.308		0.033393107
-0.3025		0.035536214
-0.297		0.037854269
-0.2915		0.040391008
-0.286		0.043124563
-0.2805		0.04609867
-0.275		0.049357068
-0.2695		0.052899755
-0.264		0.056770469
-0.2585		0.061012946
-0.253		0.065649055
-0.2475		0.070722533
-0.242		0.076298985
-0.2365		0.08240028
-0.231		0.089135759
-0.2255		0.096505423
-0.22		0.104618614
-0.2145		0.113540938
-0.209		0.123359867
-0.2035		0.134141008
-0.198		0.145993702
-0.1925		0.159027292
-0.187		0.173307383
-0.1815		0.188965185
-0.176		0.206088174
-0.1705		0.224741952
-0.165		0.245035864
-0.1595		0.267057383
-0.154		0.290806508
-0.1485		0.316326977
-0.143		0.343618789
-0.1375		0.372638209
-0.132		0.403275892
-0.1265		0.43540063
-0.121		0.468859342
-0.1155		0.503411477
-0.11		0.53881648
-0.1045		0.574724458
-0.099		0.610872988
-0.0935		0.646890308
-0.088		0.682426522
-0.0825		0.717175472
-0.077		0.750809132
-0.0715		0.783021344
-0.066		0.813571554
-0.0605		0.842241078
-0.055		0.868811232
-0.0495		0.893150805
-0.044		0.915150455
-0.0385		0.934722708
-0.033		0.951780091
-0.0275		0.966278866
-0.022		0.978219034
-0.0165		0.987556858
-0.011		0.994314206
-0.0055		0.998447341
0.0		1.0
0.0055		0.998928446
0.011		0.995254549
0.0165		0.988978307
0.022		0.98009972
0.0275		0.968640658
0.033		0.95460112
0.0385		0.938002974
0.044		0.918889958
0.0495		0.897327677
0.055		0.873403604
0.0605		0.847227082
0.066		0.818929321
0.0715		0.788707138
0.077		0.756757348
0.0825		0.723364241
0.088		0.688812106
0.0935		0.653385234
0.099		0.61743352
0.1045		0.58128499
0.11		0.545289538
0.1155		0.509775192
0.121		0.475048111
0.1265		0.441392582
0.132		0.408983555
0.1375		0.378061582
0.143		0.348757873
0.1485		0.321138034
0.154		0.295289538
0.1595		0.271212386
0.165		0.248906578
0.1705		0.22828464
0.176		0.209324703
0.1815		0.191939293
0.187		0.176040938
0.1925		0.161498425
0.198		0.148246151
0.2035		0.136196641
0.209		0.125218684
0.2145		0.115224808
0.22		0.106149405
0.2255		0.097883135
0.231		0.09038226
0.2365		0.083559307
0.242		0.077326802
0.2475		0.071662876
0.253		0.066501924
0.2585		0.061778341
0.264		0.057470259
0.2695		0.05353394
0.275		0.049947516
0.2805		0.046645381
0.286		0.043605668
0.2915		0.040828376
0.297		0.038269769
0.3025		0.035907978
0.308		0.033721134
0.3135		0.031731106
0.319		0.029872288
0.3245		0.028144682
0.33		0.026570154
0.3355		0.0250831
0.341		0.023727257
0.3465		0.022437019
0.352		0.021256123
0.3575		0.020162701
0.363		0.019134885
0.3685		0.018172673
0.374		0.017276067
0.3795		0.016423198
0.385		0.015635934
0.3905		0.014914276
0.396		0.014214486
0.4015		0.013558432
0.407		0.012946116
0.4125		0.012377537
0.418		0.011830826
0.4235		0.011327852
0.429		0.010846746
0.4345		0.010387509
0.44		0.009972008
0.4455		0.009556508
0.451		0.009184745
0.4565		0.008812981
0.462		0.008463086
0.4675		0.008135059
0.473		0.007828901
0.4785		0.007544612
0.484		0.007260322
0.4895		0.006997901
0.495		0.006735479
0.5005		0.006494927
0.506		0.006276242
0.5115		0.006057558
0.517		0.005838873
0.5225		0.005642057
0.528		0.005445241
0.5335		0.005270294
0.539		0.005095346
0.5445		0.004942267
0.55		0.00476732
0.5555		0.004614241
0.561		0.00448303
0.5665		0.004329951
0.572		0.00419874
0.5775		0.004089398
0.583		0.003958188
0.5885		0.003848845
0.594		0.003717635
0.5995		0.003608293
0.605		0.003520819
0.6105		0.003411477
0.616		0.003324003
0.6215		0.003236529
0.627		0.003127187
0.6325		0.003061582
0.638		0.002974108
0.6435		0.002886634
0.649		0.002821029
0.6545		0.002733555
0.66		0.00266795
0.6655		0.002602344
0.671		0.002536739
0.6765		0.002471134
0.682		0.002405528
0.6875		0.002339923
0.693		0.002296186
0.6985		0.002230581
0.704		0.002186844
0.7095		0.002121239
0.715		0.002077502
0.7205		0.002033765
0.726		0.001990028
0.7315		0.001946291
0.737		0.001902554
0.7425		0.001858817
0.748		0.00181508
0.7535		0.001771344
0.759		0.001727607
0.7645		0.001705738
0.77		0.001662001
0.7755		0.001618265
0.781		0.001596396
0.7865		0.001552659
0.792		0.001530791
0.7975		0.001508922
0.803		0.001465185
0.8085		0.001443317
0.814		0.001421449
0.8195		0.001377712
0.825		0.001355843
0.8305		0.001333975
0.836		0.001312106
0.8415		0.001290238
0.847		0.001268369
0.8525		0.001246501
0.858		0.001224633
0.8635		0.001202764
0.869		0.001180896
0.8745		0.001159027
0.88		0.001137159
0.8855		0.00111529
0.891		0.00111529
0.8965		0.001093422
0.902		0.001071554
0.9075		0.001049685
0.913		0.001049685
0.9185		0.001027817
0.924		0.001005948
0.9295		9.8408E-4
0.935		9.8408E-4
